,x_ind,cluster,centroid,train/test,lambda,rf,error,parent_ind
1293,1293,0,0,1,4,0.13333333333333333,-0.13333333333333333,1173
1294,1294,2,0,0,5,0.13333333333333333,-0.13333333333333333,110
1295,1295,0,1,0,3,0.13333333333333333,0.0,313
1296,1296,0,0,0,5,0.13333333333333333,-0.13333333333333333,1206
1297,1297,0,0,0,4,0.0,0.5333333333333333,1597
1298,1298,1,1,0,4,0.0,0.0,1408
1299,1299,1,1,0,4,0.0,0.0,1107
1300,1300,3,1,0,4,0.0,0.0,1408
1301,1301,0,0,0,4,0.0,0.0,3962
1302,1302,4,1,0,4,0.0,0.0,1212
1303,1303,4,1,0,3,0.0,0.0,309
1304,1304,0,0,0,5,0.13333333333333333,-0.13333333333333333,1114
1305,1305,1,0,1,4,0.2,0.0,4266
1306,1306,0,0,0,5,0.13333333333333333,-0.13333333333333333,1206
1307,1307,4,1,0,3,0.0,0.0,313
1308,1308,1,0,0,5,0.0,0.0,1298
1309,1309,0,1,0,2,0.0,0.0,138
1310,1310,3,0,0,5,0.0,0.0,1300
1311,1311,1,1,0,4,0.0,0.0,1131
1312,1312,4,0,0,5,0.0,0.0,1302
1313,1313,0,0,0,4,0.0,0.0,1133
1314,1314,0,0,0,5,0.13333333333333333,-0.13333333333333333,1206
1315,1315,0,1,0,3,0.13333333333333333,0.0,321
1316,1316,0,0,0,5,0.13333333333333333,-0.13333333333333333,1206
1317,1317,4,0,0,4,0.2,0.39999999999999997,1497
1318,1318,1,0,0,5,0.0,0.13333333333333333,1418
1319,1319,0,0,0,3,0.0,0.0,1139
1320,1320,3,1,0,4,0.0,0.0,1212
1321,1321,2,0,1,4,0.0,0.0,1141
1322,1322,1,0,1,5,0.0,0.0,1232
1323,1323,0,0,1,4,0.0,0.0,1203
1324,1324,0,0,0,5,0.13333333333333333,-0.13333333333333333,1206
1325,1325,4,1,0,4,0.13333333333333333,0.0,4106
1326,1326,2,0,0,5,0.0,0.0,1236
1327,1327,2,0,0,4,0.0,0.0,225
1328,1328,1,1,0,3,0.0,0.0,1228
1329,1329,2,0,0,5,0.06666666666666667,-0.06666666666666667,1221
1330,1330,1,0,1,5,0.0,0.0,1230
1331,1331,0,1,0,2,0.06666666666666667,0.0,4592
1332,1332,1,0,0,5,0.0,0.0,1232
1333,1333,0,0,0,4,0.13333333333333333,0.2666666666666667,1213
1334,1334,0,1,0,4,0.13333333333333333,0.0,4197
1335,1335,0,0,1,4,0.13333333333333333,0.4666666666666667,1455
1336,1336,2,0,0,5,0.0,0.0,1236
1337,1337,2,1,0,4,0.06666666666666667,0.0,1456
1338,1338,1,0,1,5,0.0,0.13333333333333333,1418
1339,1339,1,0,0,4,0.06666666666666667,0.06666666666666667,1039
1340,1340,4,0,0,5,0.0,0.0,1240
1341,1341,4,0,0,4,0.06666666666666667,0.0,4302
1342,1342,3,0,0,5,0.0,0.0,1352
1343,1343,2,1,0,2,0.5333333333333333,0.0,3604
1344,1344,0,0,1,5,0.13333333333333333,0.0,1334
1345,1345,2,0,1,4,0.0,0.0,1225
1346,1346,2,0,0,5,0.0,0.0,1236
1347,1347,0,0,0,4,0.2,0.39999999999999997,1455
1348,1348,4,0,0,5,0.0,0.0,1358
1349,1349,3,1,0,4,0.0,0.0,475
1350,1350,1,0,0,5,0.0,0.0,1450
1351,1351,0,0,1,4,0.26666666666666666,0.3333333333333333,1159
1352,1352,3,1,0,4,0.0,0.0,1262
1353,1353,0,0,0,4,0.06666666666666667,-0.06666666666666667,1173
1354,1354,0,0,0,5,0.13333333333333333,0.0,1334
1355,1355,0,1,0,2,0.0,0.0,1415
1356,1356,3,0,0,5,0.13333333333333333,0.13333333333333333,1556
1357,1357,3,1,0,3,0.0,0.0,1280
1358,1358,4,1,0,4,0.0,0.0,1456
1359,1359,1,0,0,4,0.3333333333333333,0.39999999999999997,1179
1360,1360,1,0,1,5,0.0,0.0,1450
1361,1361,1,1,0,4,0.0,0.0,1262
1362,1362,3,0,1,5,0.0,0.0,1352
1363,1363,0,1,0,3,0.5333333333333333,0.0,1471
1364,1364,2,0,0,5,0.3333333333333333,0.0,1464
1365,1365,4,1,0,2,0.4,0.0,1368
1366,1366,0,0,0,5,0.13333333333333333,0.19999999999999998,1376
1367,1367,2,1,0,3,0.0,0.0,1547
1368,1368,2,1,0,1,0.13333333333333333,0.0,571
1369,1369,2,1,0,3,0.0,0.0,1549
1370,1370,4,0,1,5,0.0,0.0,1470
1371,1371,4,0,1,5,0.4,0.4,1191
1372,1372,4,1,0,4,0.0,0.0,1262
1373,1373,2,1,0,3,0.0,0.0,4442
1374,1374,2,0,1,5,0.4,-0.06666666666666671,1464
1375,1375,2,1,0,3,0.9333333333333333,0.0,1567
1376,1376,0,1,0,4,0.3333333333333333,0.0,1456
1377,1377,1,0,0,4,0.4,0.33333333333333326,4446
1378,1378,4,1,0,4,0.2,0.0,1478
1379,1379,1,1,0,3,0.0,0.0,1271
1380,1380,4,0,0,5,0.13333333333333333,-0.13333333333333333,1470
1381,1381,0,0,0,3,0.13333333333333333,-0.13333333333333333,1561
1382,1382,0,0,0,5,0.13333333333333333,0.0,1482
1383,1383,1,1,0,4,0.4666666666666667,0.0,1263
1384,1384,3,0,0,5,0.6666666666666666,0.0,1484
1385,1385,2,0,0,4,0.8,-0.2666666666666667,3226
1386,1386,2,0,0,5,0.4666666666666667,-0.06666666666666665,1486
1387,1387,0,0,0,4,1.0,-0.19999999999999996,1579
1388,1388,0,1,0,4,0.3333333333333333,0.0,1478
1389,1389,0,1,0,4,0.4,0.0,1557
1390,1390,0,0,0,5,0.3333333333333333,0.0,1290
1391,1391,4,0,1,4,0.0,0.0,1571
1392,1392,0,0,1,5,0.13333333333333333,0.0,1482
1393,1393,4,0,0,3,0.3333333333333333,-0.19999999999999998,1273
1394,1394,1,1,0,4,0.3333333333333333,0.0,509
1395,1395,0,1,0,3,0.26666666666666666,0.0,1604
1396,1396,3,0,0,5,0.2,0.1333333333333333,1506
1397,1397,2,0,1,5,0.4,0.0,402
1398,1398,1,0,0,5,0.13333333333333333,-0.13333333333333333,1298
1399,1399,2,0,0,4,0.13333333333333333,0.0,404
1400,1400,3,0,0,5,0.13333333333333333,-0.13333333333333333,1300
1401,1401,0,1,0,3,0.26666666666666666,0.0,4470
1402,1402,0,0,0,5,0.13333333333333333,0.0,1512
1403,1403,1,0,0,3,0.8,-0.2666666666666667,1343
1404,1404,3,1,0,4,0.26666666666666666,0.0,509
1405,1405,3,0,1,4,0.2,-0.2,1105
1406,1406,3,0,1,5,0.13333333333333333,0.19999999999999998,1506
1407,1407,4,0,0,5,0.13333333333333333,-0.13333333333333333,1227
1408,1408,3,1,0,3,0.13333333333333333,0.0,4169
1409,1409,4,0,0,4,0.2,0.26666666666666666,1529
1410,1410,2,0,0,5,0.13333333333333333,0.0,1510
1411,1411,0,0,0,4,0.0,0.13333333333333333,1111
1412,1412,0,0,1,5,0.0,0.13333333333333333,1512
1413,1413,4,0,1,5,0.2,0.26666666666666666,1521
1414,1414,3,0,0,5,0.26666666666666666,0.0,1404
1415,1415,1,1,0,1,0.13333333333333333,0.0,552
1416,1416,0,1,0,4,0.13333333333333333,0.0,1436
1417,1417,0,0,1,4,0.13333333333333333,0.4,1597
1418,1418,1,1,0,4,0.13333333333333333,0.0,1328
1419,1419,0,0,1,5,0.13333333333333333,-0.13333333333333333,1239
1420,1420,2,0,1,5,0.13333333333333333,0.0,1510
1421,1421,4,0,1,4,0.13333333333333333,0.33333333333333337,1529
1422,1422,0,0,0,5,0.0,0.13333333333333333,1512
1423,1423,2,0,0,3,0.13333333333333333,0.2666666666666667,1723
1424,1424,0,0,1,5,0.13333333333333333,-0.13333333333333333,1206
1425,1425,4,0,1,4,0.3333333333333333,-0.06666666666666665,430
1426,1426,0,0,0,5,0.13333333333333333,0.0,1416
1427,1427,4,0,1,4,0.13333333333333333,-0.13333333333333333,1307
1428,1428,1,0,0,5,0.13333333333333333,0.0,1418
1429,1429,4,0,0,4,0.0,0.5333333333333333,1729
1430,1430,2,0,0,5,0.13333333333333333,0.0,1510
1431,1431,2,1,0,2,0.0,0.0,3493
1432,1432,0,0,1,5,0.0,0.13333333333333333,1512
1433,1433,1,0,1,4,0.06666666666666667,0.4666666666666667,1613
1434,1434,0,0,0,5,0.13333333333333333,0.0,1334
1435,1435,0,0,0,4,0.2,-0.06666666666666668,1315
1436,1436,0,1,0,3,0.13333333333333333,0.0,4595
1437,1437,4,0,1,5,0.26666666666666666,-0.06666666666666665,1449
1438,1438,1,0,1,5,0.13333333333333333,0.0,1418
1439,1439,4,0,0,3,0.0,0.0,1139
1440,1440,2,0,0,5,0.0,0.13333333333333333,1540
1441,1441,2,0,0,3,0.0,0.0,1561
1442,1442,3,0,0,5,0.0,0.0,1352
1443,1443,2,0,0,4,0.0,0.26666666666666666,1623
1444,1444,0,0,1,5,0.13333333333333333,0.0,1334
1445,1445,4,0,0,4,0.4666666666666667,-0.13333333333333336,4406
1446,1446,2,1,0,4,0.13333333333333333,0.0,1436
1447,1447,1,0,0,4,0.3333333333333333,0.3333333333333333,4516
1448,1448,4,0,0,5,0.13333333333333333,-0.13333333333333333,1358
1449,1449,4,1,0,4,0.2,0.0,1557
1450,1450,1,1,0,4,0.0,0.0,1180
1451,1451,0,1,0,3,0.06666666666666667,0.0,1271
1452,1452,3,0,0,5,0.0,0.13333333333333333,1552
1453,1453,0,0,0,3,0.06666666666666667,0.06666666666666667,1273
1454,1454,2,0,0,5,0.13333333333333333,0.19999999999999998,1464
1455,1455,0,1,0,3,0.6,0.0,353
1456,1456,0,1,0,3,0.13333333333333333,0.0,1568
1457,1457,0,1,0,3,0.3333333333333333,0.0,1745
1458,1458,4,0,0,5,0.13333333333333333,-0.13333333333333333,1358
1459,1459,0,0,0,4,0.4,0.4,1579
1460,1460,1,0,0,5,0.0,0.0,1450
1461,1461,4,1,0,1,0.2,0.0,545
1462,1462,1,1,0,4,0.0,0.0,1472
1463,1463,2,0,0,4,0.4,-0.13333333333333336,1283
1464,1464,2,1,0,4,0.3333333333333333,0.0,4425
1465,1465,2,1,0,2,0.13333333333333333,0.0,1368
1466,1466,3,0,0,5,0.13333333333333333,0.13333333333333333,1556
1467,1467,2,1,0,2,0.6666666666666666,0.0,460
1468,1468,4,0,0,5,0.13333333333333333,0.06666666666666668,1378
1469,1469,4,0,1,5,0.26666666666666666,0.4666666666666666,1769
1470,1470,4,1,0,4,0.0,0.0,1180
1471,1471,2,1,0,2,0.6666666666666666,0.0,4432
1472,1472,2,1,0,3,0.0,0.0,1662
1473,1473,2,0,0,4,0.13333333333333333,0.6,1773
1474,1474,3,0,0,5,0.4,0.2666666666666666,1484
1475,1475,2,1,0,3,0.3333333333333333,0.0,3616
1476,1476,2,0,0,5,0.3333333333333333,0.06666666666666671,1486
1477,1477,3,0,1,4,0.13333333333333333,-0.13333333333333333,1357
1478,1478,3,1,0,3,0.13333333333333333,0.0,1568
1479,1479,4,1,0,4,0.6666666666666666,0.0,1179
1480,1480,4,0,1,5,0.13333333333333333,-0.13333333333333333,1470
1481,1481,3,1,0,4,0.2,0.0,1373
1482,1482,0,1,0,4,0.13333333333333333,0.0,1472
1483,1483,4,0,1,4,0.8666666666666667,-0.13333333333333341,1783
1484,1484,3,1,0,4,0.6666666666666666,0.0,479
1485,1485,1,0,0,4,0.7333333333333333,0.0,4446
1486,1486,2,1,0,4,0.4,0.0,1478
1487,1487,1,0,1,3,0.3333333333333333,-0.19999999999999998,3328
1488,1488,0,0,0,5,0.3333333333333333,0.0,1388
1489,1489,2,0,1,4,0.2,-0.2,1369
1490,1490,4,1,0,4,0.3333333333333333,0.0,1570
1491,1491,0,0,1,4,0.7333333333333333,-0.2666666666666666,1671
1492,1492,0,0,0,5,0.13333333333333333,0.0,1482
1493,1493,1,1,0,4,0.2,0.0,1373
1494,1494,1,0,0,5,0.3333333333333333,0.0,1394
1495,1495,3,1,0,3,0.4,0.0,1604
1496,1496,4,1,0,3,0.3333333333333333,0.0,1604
1497,1497,4,1,0,3,0.6,0.0,1605
1498,1498,4,1,0,4,0.3333333333333333,0.0,1408
1499,1499,0,0,1,4,0.13333333333333333,-0.13333333333333333,1019
1500,1500,2,0,0,5,0.26666666666666666,-0.13333333333333333,1510
1501,1501,0,0,0,4,0.13333333333333333,-0.06666666666666667,1201
1502,1502,0,0,0,5,0.13333333333333333,0.0,1512
1503,1503,0,0,0,4,0.13333333333333333,-0.13333333333333333,1203
1504,1504,3,0,1,5,0.3333333333333333,-0.06666666666666665,1404
1505,1505,0,0,1,5,0.6666666666666666,-0.06666666666666665,600
1506,1506,3,1,0,4,0.3333333333333333,0.0,1496
1507,1507,4,0,1,4,0.3333333333333333,0.0,512
1508,1508,4,0,0,5,0.26666666666666666,0.06666666666666665,1498
1509,1509,0,1,0,4,0.6,0.0,1401
1510,1510,2,1,0,4,0.13333333333333333,0.0,1620
1511,1511,1,1,0,3,0.2,0.0,1331
1512,1512,0,1,0,4,0.13333333333333333,0.0,1620
1513,1513,0,0,1,4,0.13333333333333333,0.2666666666666667,1213
1514,1514,3,0,1,5,0.3333333333333333,-0.06666666666666665,1404
1515,1515,0,0,0,4,0.3333333333333333,0.0,520
1516,1516,0,0,0,5,0.3333333333333333,-0.19999999999999998,1416
1517,1517,2,0,0,5,0.5333333333333333,-0.1333333333333333,402
1518,1518,1,0,0,5,0.26666666666666666,-0.13333333333333333,1418
1519,1519,2,0,1,4,0.13333333333333333,0.6,1819
1520,1520,2,0,0,5,0.13333333333333333,0.0,1510
1521,1521,4,1,0,4,0.4666666666666667,0.0,1401
1522,1522,0,0,0,5,0.13333333333333333,0.0,1512
1523,1523,3,1,0,3,0.6,0.0,1343
1524,1524,3,1,0,4,0.3333333333333333,0.0,1436
1525,1525,0,1,0,1,0.4,0.0,421
1526,1526,0,0,1,5,0.3333333333333333,-0.19999999999999998,1416
1527,1527,0,0,0,4,0.26666666666666666,0.4666666666666666,1827
1528,1528,1,0,0,5,0.26666666666666666,-0.13333333333333333,1418
1529,1529,4,1,0,3,0.4666666666666667,0.0,1830
1530,1530,2,0,0,5,0.13333333333333333,0.0,1540
1531,1531,0,0,0,4,0.13333333333333333,0.13333333333333333,1639
1532,1532,2,0,1,5,0.13333333333333333,0.0,1642
1533,1533,1,0,1,4,0.3333333333333333,0.6000000000000001,1821
1534,1534,3,0,1,5,0.3333333333333333,0.0,1524
1535,1535,0,0,0,3,0.2,-0.2,1355
1536,1536,4,0,1,5,0.26666666666666666,0.06666666666666665,1636
1537,1537,4,1,0,3,0.2,0.0,4858
1538,1538,1,0,1,5,0.13333333333333333,0.0,1418
1539,1539,1,0,1,4,0.13333333333333333,0.5333333333333333,1839
1540,1540,2,1,0,4,0.13333333333333333,0.0,1740
1541,1541,1,0,1,4,0.3333333333333333,0.2,1613
1542,1542,3,0,0,5,0.13333333333333333,0.0,1552
1543,1543,1,0,1,4,0.13333333333333333,0.4666666666666667,1963
1544,1544,1,0,0,5,0.3333333333333333,0.0,1644
1545,1545,3,1,0,3,0.6,0.0,1365
1546,1546,3,0,0,5,0.26666666666666666,0.0,1556
1547,1547,2,1,0,2,0.13333333333333333,0.0,3508
1548,1548,1,0,0,5,0.13333333333333333,0.19999999999999998,1648
1549,1549,0,1,0,2,0.06666666666666667,0.0,1249
1550,1550,1,0,1,5,0.13333333333333333,-0.13333333333333333,1450
1551,1551,1,0,1,4,0.13333333333333333,0.5333333333333333,1839
1552,1552,3,1,0,4,0.13333333333333333,0.0,1472
1553,1553,0,0,0,5,0.2,0.5333333333333332,1733
1554,1554,2,0,1,5,0.3333333333333333,0.0,1464
1555,1555,1,0,0,4,0.6,0.06666666666666665,4516
1556,1556,3,1,0,4,0.26666666666666666,0.0,1456
1557,1557,0,1,0,3,0.4666666666666667,0.0,4410
1558,1558,1,0,1,5,0.13333333333333333,0.19999999999999998,1648
1559,1559,1,0,0,4,0.13333333333333333,-0.13333333333333333,1379
1560,1560,2,1,0,4,0.13333333333333333,0.0,1570
1561,1561,2,1,0,2,0.0,0.0,3594
1562,1562,1,0,0,5,0.13333333333333333,-0.13333333333333333,1462
1563,1563,3,1,0,4,0.13333333333333333,0.0,1263
1564,1564,3,0,1,5,0.3333333333333333,0.3333333333333333,1484
1565,1565,2,1,0,4,0.8,0.0,1457
1566,1566,3,0,0,5,0.13333333333333333,0.13333333333333333,1556
1567,1567,0,1,0,2,0.7333333333333333,0.0,572
1568,1568,0,1,0,2,0.13333333333333333,0.0,1368
1569,1569,4,0,1,5,0.4,-0.2,1449
1570,1570,0,1,0,3,0.13333333333333333,0.0,1662
1571,1571,4,1,0,3,0.0,0.0,1271
1572,1572,4,1,0,4,0.13333333333333333,0.0,1472
1573,1573,0,0,0,3,0.0,0.13333333333333333,1273
1574,1574,3,0,0,5,0.3333333333333333,0.3333333333333333,1484
1575,1575,2,0,0,4,1.0,0.0,293
1576,1576,3,0,0,5,0.3333333333333333,0.06666666666666671,1586
1577,1577,0,1,0,4,0.7333333333333333,0.0,1457
1578,1578,1,0,1,5,0.13333333333333333,0.13333333333333333,1678
1579,1579,0,1,0,3,0.8,0.0,1567
1580,1580,0,1,0,4,0.13333333333333333,0.0,1570
1581,1581,3,0,0,4,0.3333333333333333,0.5333333333333334,1881
1582,1582,0,0,0,5,0.0,0.13333333333333333,1482
1583,1583,2,0,1,4,0.2,0.06666666666666665,1283
1584,1584,3,0,0,5,0.6666666666666666,0.0,1484
1585,1585,0,0,0,4,0.4,0.19999999999999996,1765
1586,1586,3,1,0,4,0.4,0.0,1478
1587,1587,0,0,0,4,1.0,-0.19999999999999996,1767
1588,1588,0,0,1,5,0.3333333333333333,0.0,1388
1589,1589,2,0,1,5,0.5333333333333333,-0.2,1289
1590,1590,4,0,1,5,0.2,0.1333333333333333,1490
1591,1591,2,0,0,4,0.8666666666666667,0.1333333333333333,1291
1592,1592,2,0,1,5,0.13333333333333333,0.0,1692
1593,1593,2,0,1,4,0.26666666666666666,0.4666666666666666,1773
1594,1594,0,0,0,5,0.6666666666666666,0.06666666666666665,1694
1595,1595,3,0,1,4,0.3333333333333333,0.5333333333333334,1895
1596,1596,3,0,0,5,0.6,-0.26666666666666666,1506
1597,1597,0,1,0,3,0.5333333333333333,0.0,4366
1598,1598,4,0,1,5,0.3333333333333333,0.0,1608
1599,1599,0,0,0,4,0.3333333333333333,0.0,1611
1600,1600,4,0,1,5,0.3333333333333333,0.06666666666666671,1710
1601,1601,1,0,0,4,0.6,-0.06666666666666665,1613
1602,1602,0,0,0,5,0.3333333333333333,-0.19999999999999998,1512
1603,1603,4,0,0,3,0.13333333333333333,0.2666666666666667,1723
1604,1604,4,1,0,2,0.6,0.0,717
1605,1605,1,1,0,2,0.8666666666666667,0.0,1525
1606,1606,1,0,0,4,0.3333333333333333,0.3333333333333333,4657
1607,1607,0,1,0,3,0.3333333333333333,0.0,1715
1608,1608,4,1,0,4,0.3333333333333333,0.0,1708
1609,1609,0,1,0,3,0.4,0.0,4858
1610,1610,4,0,1,5,0.3333333333333333,0.06666666666666671,1710
1611,1611,4,1,0,3,0.3333333333333333,0.0,1431
1612,1612,3,0,1,5,0.3333333333333333,0.0,1712
1613,1613,1,1,0,3,0.5333333333333333,0.0,1830
1614,1614,3,0,1,5,0.6,-0.3333333333333333,1404
1615,1615,0,0,1,4,0.5333333333333333,0.4,1795
1616,1616,2,0,0,4,0.3333333333333333,0.39999999999999997,1816
1617,1617,4,0,1,4,0.8,0.19999999999999996,1917
1618,1618,2,1,0,4,0.3333333333333333,0.0,1708
1619,1619,3,1,0,3,0.3333333333333333,0.0,635
1620,1620,2,1,0,3,0.3333333333333333,0.0,1830
1621,1621,1,1,0,3,0.2,0.0,3474
1622,1622,3,0,0,5,0.26666666666666666,0.06666666666666665,1712
1623,1623,2,1,0,3,0.26666666666666666,0.0,329
1624,1624,3,0,0,5,0.5333333333333333,-0.2,1524
1625,1625,3,1,0,4,0.8,0.0,4466
1626,1626,4,0,1,5,0.3333333333333333,0.0,1636
1627,1627,1,0,1,4,0.4,0.2666666666666666,4516
1628,1628,2,0,0,5,0.3333333333333333,0.0,1618
1629,1629,0,0,1,5,0.7333333333333333,-0.1333333333333333,1509
1630,1630,2,0,0,5,0.3333333333333333,-0.19999999999999998,1540
1631,1631,3,1,0,3,0.13333333333333333,0.0,1331
1632,1632,2,0,0,5,0.26666666666666666,-0.13333333333333333,1642
1633,1633,4,1,0,3,0.13333333333333333,0.0,1861
1634,1634,1,0,1,5,0.3333333333333333,0.0,1644
1635,1635,0,0,0,4,0.6666666666666666,0.06666666666666665,1827
1636,1636,4,1,0,4,0.3333333333333333,0.0,1436
1637,1637,3,1,0,4,0.7333333333333333,0.0,1457
1638,1638,1,0,0,5,0.3333333333333333,0.0,1648
1639,1639,0,1,0,3,0.26666666666666666,0.0,1831
1640,1640,0,0,0,5,0.3333333333333333,-0.06666666666666665,1650
1641,1641,1,0,0,4,0.6,0.33333333333333337,1821
1642,1642,2,1,0,4,0.13333333333333333,0.0,1842
1643,1643,0,1,0,3,0.4666666666666667,0.0,1763
1644,1644,1,1,0,4,0.3333333333333333,0.0,1436
1645,1645,0,0,0,4,0.5333333333333333,0.06666666666666665,1765
1646,1646,4,0,0,5,0.3333333333333333,0.0,1656
1647,1647,0,0,1,4,0.4666666666666667,0.2666666666666666,1827
1648,1648,1,1,0,4,0.3333333333333333,0.0,1456
1649,1649,4,0,0,5,0.6,0.1333333333333333,1769
1650,1650,0,1,0,4,0.26666666666666666,0.0,1740
1651,1651,1,0,0,4,0.2,0.5333333333333332,1951
1652,1652,3,0,1,5,0.13333333333333333,0.0,1552
1653,1653,3,0,0,4,0.5333333333333333,0.33333333333333337,1881
1654,1654,2,0,1,5,0.3333333333333333,0.3333333333333333,1764
1655,1655,4,0,0,3,0.3333333333333333,0.3333333333333333,1955
1656,1656,4,1,0,4,0.3333333333333333,0.0,1854
1657,1657,3,0,0,4,0.26666666666666666,-0.26666666666666666,1357
1658,1658,1,0,1,5,0.3333333333333333,-0.06666666666666665,1678
1659,1659,1,0,0,4,0.4,0.2666666666666666,1839
1660,1660,2,0,0,5,0.26666666666666666,-0.13333333333333333,1560
1661,1661,3,1,0,3,0.4666666666666667,0.0,873
1662,1662,0,1,0,2,0.13333333333333333,0.0,4441
1663,1663,1,0,0,4,0.26666666666666666,0.3333333333333333,1963
1664,1664,2,0,0,5,0.4,0.2666666666666666,1764
1665,1665,1,0,1,4,0.8,-0.06666666666666676,4446
1666,1666,4,0,0,5,0.3333333333333333,0.0,1656
1667,1667,4,1,0,3,0.13333333333333333,0.0,1547
1668,1668,1,0,0,5,0.26666666666666666,0.0,1678
1669,1669,2,0,0,4,0.13333333333333333,-0.13333333333333333,1369
1670,1670,1,0,1,5,0.2,0.1333333333333333,1770
1671,1671,0,1,0,3,0.4666666666666667,0.0,866
1672,1672,0,0,1,5,0.13333333333333333,0.19999999999999998,1772
1673,1673,2,1,0,4,0.4,0.0,1853
1674,1674,2,0,0,5,0.4,0.2666666666666666,1764
1675,1675,2,0,0,4,0.8666666666666667,-0.13333333333333341,1867
1676,1676,3,0,0,5,0.4,0.0,1586
1677,1677,3,1,0,4,0.6666666666666666,0.0,1557
1678,1678,1,1,0,4,0.26666666666666666,0.0,1478
1679,1679,3,1,0,3,0.13333333333333333,0.0,1271
1680,1680,0,0,0,5,0.13333333333333333,0.0,1580
1681,1681,0,0,0,3,0.13333333333333333,-0.13333333333333333,1561
1682,1682,2,0,0,5,0.13333333333333333,0.0,1692
1683,1683,3,1,0,3,0.4666666666666667,0.0,866
1684,1684,1,0,1,5,0.5333333333333333,0.19999999999999996,1884
1685,1685,4,0,0,4,1.0,0.0,1865
1686,1686,3,0,0,5,0.4666666666666667,-0.06666666666666665,1586
1687,1687,0,0,0,4,0.9333333333333333,-0.1333333333333333,1579
1688,1688,1,0,0,5,0.3333333333333333,-0.06666666666666665,1678
1689,1689,0,0,0,4,0.6666666666666666,0.2666666666666667,1869
1690,1690,3,1,0,4,0.13333333333333333,0.0,1570
1691,1691,4,0,0,4,0.13333333333333333,0.19999999999999998,1871
1692,1692,2,1,0,4,0.13333333333333333,0.0,1782
1693,1693,0,0,0,3,0.2,-0.06666666666666668,4642
1694,1694,0,1,0,4,0.7333333333333333,0.0,4565
1695,1695,4,0,0,4,0.6666666666666666,0.0,4656
1696,1696,1,0,0,4,0.6666666666666666,0.0,4657
1697,1697,4,0,1,4,1.0,-0.06666666666666665,4658
1698,1698,0,1,0,4,0.6,0.0,1708
1699,1699,2,0,1,4,0.5333333333333333,0.19999999999999996,1819
1700,1700,4,0,0,5,0.6,-0.19999999999999996,1710
1701,1701,1,1,0,4,0.8666666666666667,0.0,1401
1702,1702,3,0,1,5,0.3333333333333333,0.0,1712
1703,1703,3,0,1,3,0.7333333333333333,-0.19999999999999996,3664
1704,1704,0,0,0,5,0.6666666666666666,0.06666666666666665,1694
1705,1705,4,0,1,4,0.8,0.06666666666666665,1825
1706,1706,2,0,0,4,0.6666666666666666,0.06666666666666665,1816
1707,1707,2,1,0,3,0.6666666666666666,0.0,3769
1708,1708,0,1,0,3,0.6,0.0,4669
1709,1709,4,0,0,4,0.8666666666666667,-0.4,1529
1710,1710,4,1,0,4,0.4,0.0,1620
1711,1711,0,0,0,3,0.4,0.0,1723
1712,1712,3,1,0,4,0.3333333333333333,0.0,1620
1713,1713,1,0,0,4,0.8,0.1333333333333333,1821
1714,1714,4,1,0,4,0.6666666666666666,0.0,1814
1715,1715,1,1,0,2,0.6,0.0,1415
1716,1716,2,0,0,4,0.6666666666666666,0.06666666666666665,1816
1717,1717,4,0,1,4,0.6,-0.39999999999999997,1537
1718,1718,2,0,0,5,0.6,-0.26666666666666666,1618
1719,1719,1,0,0,4,0.4666666666666667,0.19999999999999996,1839
1720,1720,1,0,1,5,0.3333333333333333,0.39999999999999997,1920
1721,1721,1,0,1,4,0.7333333333333333,-0.19999999999999996,1613
1722,1722,0,0,0,5,0.3333333333333333,0.26666666666666666,1822
1723,1723,4,1,0,2,0.4,0.0,834
1724,1724,0,0,0,5,0.6666666666666666,0.20000000000000007,1824
1725,1725,1,0,0,4,0.9333333333333333,0.06666666666666665,848
1726,1726,0,0,0,4,0.6666666666666666,0.06666666666666665,1816
1727,1727,0,1,0,3,0.3333333333333333,0.0,1547
1728,1728,2,0,1,5,0.6,-0.26666666666666666,1618
1729,1729,4,1,0,3,0.5333333333333333,0.0,1549
1730,1730,0,0,1,5,0.3333333333333333,-0.06666666666666665,1650
1731,1731,4,0,0,4,0.3333333333333333,0.0,1611
1732,1732,2,0,1,5,0.3333333333333333,-0.19999999999999998,1642
1733,1733,0,1,0,4,0.7333333333333333,0.0,1853
1734,1734,1,0,0,5,0.6666666666666666,-0.3333333333333333,1644
1735,1735,3,1,0,4,0.7333333333333333,0.0,1854
1736,1736,1,0,0,5,0.6,0.06666666666666665,1846
1737,1737,4,0,0,4,0.8666666666666667,0.1333333333333333,1917
1738,1738,0,0,1,5,0.3333333333333333,0.3333333333333333,1838
1739,1739,3,0,1,4,0.3333333333333333,0.0,1619
1740,1740,0,1,0,3,0.3333333333333333,0.0,1830
1741,1741,2,1,0,3,0.26666666666666666,0.0,1861
1742,1742,2,0,0,5,0.3333333333333333,-0.19999999999999998,1642
1743,1743,2,0,0,4,0.3333333333333333,-0.06666666666666665,1623
1744,1744,0,0,0,5,0.6666666666666666,0.13333333333333341,1844
1745,1745,4,1,0,2,1.0,0.0,869
1746,1746,1,0,1,5,0.6,0.06666666666666665,1846
1747,1747,0,0,0,4,0.4,0.33333333333333326,1867
1748,1748,0,0,0,5,0.3333333333333333,0.3333333333333333,1838
1749,1749,0,0,0,4,0.8,0.1333333333333333,1869
